county,prophappy,propfood,prophealthyfood,propfastfood,sentfood,sentfastfood,senthealthy,calories,propexercise,sentex,percentalc,sentalc
01001,.16873823,.020213434,.0033898305,.0027620841,.24223602,.18181819,.25925925,265.58694,.015191463,.22314049,.0033898305,.2962963
01003,.22235146,.047097731,.0066142092,.0020983007,.26585957,.14130434,.26896551,196.36098,.021712853,.29096639,.0068194778,.34448162
01005,.19239905,.042161521,.0071258908,.0029691211,.26760563,.2,.25,161.10564,.029097388,.10204082,.004750594,.375
01007,.17016807,.027836135,.0010504202,.0010504202,.13207547,0,0,110.47169,.017857144,.05882353,.00052521011,0
01009,.20946693,.028533511,.00376023,.0015483301,.3488372,0,.11764706,214.65625,.020570669,.15053764,.0022119,.5
01011,.18396227,.033018868,.0047169812,,0,,0,92.85714,.023584906,.2,.0047169812,0
01013,.16151203,.050687287,.020618556,.005154639,.20338982,.16666667,.20833333,233.75424,.0077319588,.22222222,.0025773195,.33333334
01015,.19192883,.028244045,.0041210172,.0042717862,.22597864,.1882353,.23170732,265.49103,.017137401,.20234604,.0014071766,.25
01017,.14171696,.019661281,.0029199922,.0031146584,.20792079,0,.33333334,292.21783,.0093439752,.25,.0036986568,.31578946
01019,.062119786,.0025704738,.00085682463,,.06666667,,.1,363.66666,.0047982177,.25,.00034272985,0
01021,.18762328,.036242604,.0061637079,.0019723866,.25170067,0,.23999999,210.21576,.009615385,.15384616,.0027120316,.18181819
01023,.028114663,.0027563395,.00068908487,,.050000001,,0,255.55,.0011025359,.5,.00027563397,.5
01025,.22591743,.025229357,.0080275228,.0034403671,.36363637,.66666669,.2857143,357.04761,.010321101,.22222222,.0022935779,0
01027,.19542253,.038732395,.01056338,,.27272728,,.33333334,449.59091,.058978874,.13432837,.0044014086,.2
01029,.21217948,.047435898,.012820513,.0044871797,.2027027,.2857143,.2,166.93835,.028205128,.29545453,.0025641026,.25
01031,.18066522,.027279254,.006221584,.0023929169,.21052632,.1,.11538462,256.82895,.0095716678,.22499999,.0011964585,.40000001
01033,.12080312,.051705614,.0032903573,.0010744024,.094805196,.125,.24489796,76.162552,.019809294,.15254237,.0016116035,.16666667
01035,.17004505,.029279279,.0056306305,.0011261262,.1923077,0,.2,296.54001,.0011261262,0,,
01037,.13414635,.029810298,.016260162,,.31818181,,.33333334,159.31818,.016260162,0,.0013550136,0
01039,.22,.021538461,.0027692309,.0033846153,.21428572,.090909094,.33333334,214.25,.017538462,.3508772,.0021538462,.2857143
01041,.13562621,.014925373,.0025957171,.00064892927,.34782609,0,.25,292.30435,.027255028,.14285715,.0019467878,.33333334
01043,.2407753,.030007178,.0058865757,.0043072505,.30622008,.26666668,.14634146,241.30144,.017085427,.34453782,.0014357502,.30000001
01045,.18871012,.023725117,.0081810746,.00081810745,.31034482,0,.53333336,303.05173,.010362694,.13157895,.0019089173,.5714286
01047,.1406008,.015174977,.0024775472,,.22448979,,.25,267.28571,.0092908023,.1,.00092908018,1
01049,.22641194,.035361152,.0051952405,.0030165913,.31753555,.16666667,.38709676,199.06,.015585721,.22580644,.0040221219,.16666667
01051,.18300502,.029586714,.0056392429,.0040942449,.26892951,.18867925,.28767124,285.38904,.017226728,.27354261,.0026264968,.38235295
01053,.15482987,.021009363,.0045672529,.00091345055,.23913044,.25,.2,266.71024,.0079926923,.2,.0011418132,.40000001
01055,.23654841,.031576082,.0054441523,.0033572272,.25287357,.10810811,.2,257.92795,.013428909,.22972973,.0029035478,.34375
01057,.20847458,.0084745763,,.00084745762,.30000001,0,,226.95,.02881356,.05882353,.00084745762,0
01059,.24209246,.045012165,.017639903,.001216545,.35135135,.5,.31034482,261.56757,.018856447,.38709676,.0030413626,.2
01061,.24858116,.022701476,.0034052213,,.34999999,,.33333334,171.39999,.013620885,.33333334,.0011350738,1
01063,.1574074,.032407407,.0046296297,,.14285715,,0,237.75,.030092593,.23076923,.0023148148,0
01065,.12125863,.014581734,.0026861089,.0023023791,.052631579,0,.14285715,308.51315,.012279355,.1875,.00038372984,0
01067,.19395712,.037037037,.016569201,.00097465888,.18421052,0,.17647059,300.9079,.013645224,.2857143,.00097465888,0
01069,.2296159,.034029651,.0062331539,.0042115902,.24504951,.079999998,.21621622,257.60175,.010107817,.32499999,.0041273586,.48979592
01071,.20118257,.018892415,.0034612056,.0010095183,.25954199,.2857143,.083333336,209,.012546871,.35632184,.0036054226,.23999999
01073,.19090444,.044924293,.0076718885,.0035353776,.27066773,.14814815,.25833979,246.81964,.016516285,.24396396,.0056185126,.34957626
01075,.17414248,.01055409,.0039577838,,.25,,0,199.125,.051451188,.025641026,,
01077,.23088858,.037286684,.0056170761,.0050286204,.30272597,.24468085,.29523811,245.84943,.012464559,.24463519,.0029957739,.21428572
01079,.19827184,.02732368,.0063054645,.00093414291,.2820513,.25,.4074074,249.9017,.01588043,.27941176,.00093414291,.5
01081,.23855133,.049005043,.0090474924,.0036083842,.29940444,.19852941,.23753665,236.80629,.017617404,.29216868,.0079862028,.55149502
01083,.14602597,.020204179,.0029932118,.0013897055,.20899472,.26923078,.2857143,222.26852,.0075364797,.28368795,.0018173072,.14705883
01085,.13840304,.025855513,.011406844,,.11764706,,0,306.89706,.0098859314,.15384616,,
01087,.14828967,.018922852,.0021834061,.0025473072,.15384616,.071428575,.33333334,219.26923,.0074599707,.097560972,.0021834061,.083333336
01089,.20947646,.044370249,.0066207289,.003992328,.26416907,.15658364,.2639485,244.66312,.015997726,.29484901,.0054699155,.35324675
01091,.13826147,.015058179,.0041067763,.0020533882,.18181819,.66666669,0,275.09091,.0075290897,0,.0013689254,0
01093,.22169416,.021246854,.0047525861,.0022365111,.31578946,.25,.35294119,255.09595,.02236511,.175,.0019569471,.5714286
01095,.1926733,.024202984,.0065808715,.002120503,.22960725,.1724138,.2,259.30182,.018426441,.25,.0020473823,.2857143
01097,.16898906,.034735948,.004965852,.0045030396,.24378826,.10277778,.24937028,237.89798,.012445901,.26834172,.0050909366,.4054054
01099,.19101124,.033707865,.014446228,.0016051364,.19047619,0,.11111111,175.7619,.028892456,.055555556,,
01101,.14104596,.028833404,.0042530484,.004802872,.21031968,.16498317,.23954372,270.19827,.014052847,.20598389,.0033959702,.28095239
01103,.19875365,.032151327,.0055148071,.0040258095,.27787307,.23287672,.30000001,275.87222,.016378978,.24242425,.0015992941,.34482759
01105,.17862481,.029521674,.0022421526,.0014947683,.21518987,0,.5,259.74051,.012705531,.17647059,.0044843052,.41666666
01107,.13424866,.012204424,.0015255531,.00076277653,.1875,0,.5,298.15625,.026697177,.028571429,.00076277653,0
01109,.18768059,.024560021,.0060415026,.0013133701,.24598931,0,.26086956,246.36363,.018781193,.2027972,.0013133701,.30000001
01111,.1742534,.027544215,.0040591476,.0014496956,.17894737,.2,.14285715,295.42105,.011017687,.28947368,.0057987822,.34999999
01113,.1593329,.02873637,.0056446441,.0029506094,.19642857,.17391305,.29545453,245.49327,.011930725,.16129032,.0030788968,.125
01115,.22549801,.030278884,.0082868524,.0020717131,.25789472,.30769232,.1923077,303.62433,.014501992,.32967034,.0017529881,.27272728
01117,.20528059,.039217506,.0065001394,.0060667968,.29992107,.20918368,.32857144,256.51736,.021821896,.26524824,.0045810505,.38513514
01119,.17155309,.022583202,.0083201267,.002377179,.2631579,.16666667,.2857143,244.6228,.017828843,.11111111,.0015847861,0
01121,.17127913,.023014741,.0054208273,.0019020448,.25619835,.40000001,.29824561,237.9834,.013789824,.24137931,.001997147,.19047619
01123,.24786142,.025021385,.0049187341,.00213858,.38461539,.2,.26086956,265.23932,.0213858,.43000001,.003849444,.27777779
01125,.18596999,.031627797,.0047972035,.0034954499,.27667683,.15172414,.26633167,246.02036,.016862532,.17941387,.004339179,.2888889
01127,.17023785,.026046786,.0046196184,.0030469825,.2,.22580644,.34042552,280.6868,.017004129,.24855492,.0034401414,.057142857
01129,.14313534,.0097370986,.00097370986,,.1,,0,266.70001,.014605648,.2,,
01131,.15384616,.036027264,.0048685493,.0038948394,.1891892,.25,.2,296.05081,.0097370986,0,,
01133,.24242425,.021487603,.0033057851,,.30769232,,.16666667,235.46153,.027548209,.28,.00055096421,0
04001,.23339248,.03213089,.010053223,.00059136603,.2760736,0,.23529412,239.29321,.025625862,.33846155,.0031539523,.1875
04003,.16788544,.047227301,.0094454605,.004875076,.29247311,.14583333,.39784947,230.63333,.019703433,.26804122,.0088360757,.24137931
04005,.27031869,.042969372,.0058167372,.0043625529,.29137433,.12601626,.34146342,221.90096,.030165458,.41681364,.0067566368,.35958004
04007,.21538886,.047986761,.011307226,.0022062878,.28160921,.25,.24390244,168.98276,.042471044,.43506494,.0079977941,.37931034
04009,.15151516,.027417028,.0028860029,,.15789473,,.33333334,219.10715,.021164021,.36363637,.0057720058,.25
04011,.14801444,.019855596,.0018050541,,.27272728,,0,216.36363,.016245488,0,.0072202166,.25
04012,.20563674,.034707725,.0065240082,.0026096033,.24060151,.1,.12,308.8609,.040448852,.51612902,.0039144051,.26666668
04013,.21095741,.054767329,.0077956072,.0067699514,.26237455,.15900736,.29892245,242.94916,.026059335,.36389685,.0082581379,.3285194
04015,.1993667,.034996092,.0064152651,.005675042,.27262044,.17391305,.30769232,253.5621,.016079286,.33759591,.0045235842,.32727271
04017,.20050029,.044448722,.0069270735,.0033673274,.17748918,.085714288,.11111111,255.94264,.018857032,.27551019,.0024052337,.16
04019,.1799815,.047164064,.0070108743,.0054879976,.23367615,.1438849,.2791633,247.26787,.020017372,.26542687,.0083194207,.28067797
04021,.19433424,.027911186,.0037586135,.0045590592,.25,.24809161,.2638889,256.91235,.021751236,.41679999,.0040544304,.24034335
04023,.15874253,.03793193,.0054559624,.0070148092,.34246576,.037037037,.42857143,202.42123,.024681736,.29473683,.0041569239,.4375
04025,.28672186,.054190215,.0080168219,.0042493539,.33144704,.28865978,.38797814,222.21805,.043194462,.47363085,.0077539757,.32768363
04027,.15657048,.035590127,.0052581262,.0052146707,.1929182,.125,.2644628,253.15526,.018512081,.14553991,.0044759256,.21359223
05001,.25398406,.034860559,.0029880479,.0029880479,.37142858,0,.66666669,182.51428,.013944224,.21428572,.0019920319,.5
05003,.12214239,.0097975181,.0032658393,,.06666667,,0,203,.016329197,.039999999,.00065316784,1
05005,.26740605,.065311149,.022181146,.0036968577,.32075471,.33333334,.1388889,293.51416,.043746147,.30985916,.026494147,.13953489
05007,.22045402,.047838654,.0074047609,.0047741225,.28309572,.20408164,.29385966,234.50523,.020070801,.34466019,.0039621969,.43442622
05009,.23005384,.041605484,.0088105723,.00097895251,.32941177,.5,.22222222,281.35883,.037689671,.23376623,.0063631912,.07692308
05011,.16119403,.014925373,.0059701493,.0029850747,.2,0,0,229.60001,,,,
05013,.1032258,.019354839,.0064516128,,0,,0,161.66667,.0064516128,0,,
05015,.27389517,.050873585,.010277492,.00051387463,.34343433,0,.30000001,198.24243,.025693731,.23999999,.009763618,.36842105
05017,.11369295,.019087138,.0033195021,,.13043478,,.25,189.73914,.0049792533,0,,
05019,.18844222,.026130654,.0045226132,.0027638192,.21634616,.045454547,.30555555,290.27213,.015829146,.27777779,.0016331659,.23076923
05021,.22680412,.026804123,.006185567,,.15384616,,0,228.53847,.032989692,.0625,,
05023,.30154639,.050902061,.015463918,.0032216494,.39240506,.40000001,.29166666,244.07594,.023195876,.55555558,.021262886,.42424244
05025,.16363636,.018181818,,,.25,,,319,.0090909088,.5,,
05027,.15537758,.017391304,.0036613273,.0016018307,.22368421,0,.0625,269.9079,.0068649887,.2,.00045766591,0
05029,.24536256,.018549748,.0042158514,.00042158517,.20454545,0,.2,241.48863,.028246205,.40298507,.002529511,.5
05031,.2451967,.055950455,.0066859033,.0061932579,.45408806,.22727273,.28421053,366.60065,.014357097,.24509804,.0034485185,.1632653
05033,.21690215,.034798536,.0075876503,.0028780743,.24812031,.090909094,.20689656,277.10986,.019623233,.40000001,.00052328623,.5
05035,.11693496,.024726337,.0030907921,.002189311,.22395833,.23529412,.33333334,223.16927,.0086284606,.19402985,.0027044429,.14285715
05037,.22635135,.028716216,.0084459456,,.41176471,,.60000002,207.78125,.020270269,.41666666,.0016891892,0
05039,.13624339,.025132274,.013227513,.0013227513,.2631579,0,.30000001,360.42105,.0079365084,.16666667,,
05041,.17647059,.029411765,.011554622,.0010504202,.25,0,.36363637,346.41071,.0063025211,0,.0021008404,0
05043,.29063603,.060070671,.028268551,.00088339223,.45588234,0,.4375,304.10449,.015901061,.3888889,.0035335689,.25
05045,.21768847,.040312678,.0066710319,.0043382174,.27309644,.16981132,.2576687,273.24771,.019112712,.3576017,.002905787,.15492958
05047,.22375216,.029259896,.0043029259,.0025817556,.2647059,0,.2,187.75,.01979346,.43478259,.0025817556,.66666669
05049,.39160839,.037296038,.0023310024,,.4375,,0,273.8125,.011655011,.40000001,.0093240095,.5
05051,.26778117,.058054712,.014690983,.0037487336,.31064573,.24324325,.37241378,291.85577,.023809524,.35744682,.003343465,.33333334
05053,.22147147,.015765766,.0045045046,.0015015015,.14285715,0,0,245.7619,.0060060062,.125,.0030030031,0
05055,.26273727,.1008991,.0079920078,.0019980019,.35643566,0,.0625,378.25494,.011488511,.26086956,.0024975026,.60000002
05057,.13366708,.018272841,.0047559449,.0027534417,.12328767,0,.10526316,298.02777,.010513142,.19047619,.0010012515,0
05059,.15000001,.025632912,.0063291141,.0022151899,.24691358,.2857143,.34999999,269.07407,.011075949,.2857143,.0006329114,0
05061,.1337768,.01330377,.0036954915,.0022172949,.16666667,0,.2,197.38889,.0059127863,.25,.0014781966,0
05063,.22014388,.023381295,.00323741,.00071942445,.23076923,0,.22222222,230.49231,.011870503,.39393941,.0057553956,.0625
05065,.31098697,.026070764,.0018621974,.0018621974,.2857143,0,0,260.60715,.0093109868,0,.0093109868,0
05067,.15072083,.011795544,.0019659239,.001310616,.22222222,.5,0,214.88889,.0098296199,.46666667,.0026212321,0
05069,.14304823,.017310567,.003383429,.0015736879,.16363636,.15000001,.18604651,294.38303,.009756865,.12903225,.00094421278,.16666667
05071,.18007542,.029855438,.006285355,.0015713387,.21052632,.2,.15000001,222.87895,.015713388,.36000001,.0015713387,.40000001
05073,.15254237,.033898305,.0084745763,.0084745763,.25,0,0,189,,,,
05075,.2231884,.073913045,.0043478259,.0028985508,.33333334,0,0,520.15686,.0086956518,.16666667,,
05077,.18309858,.025352113,.0056338026,,.55555558,,0,214.16667,,,,
05079,.16839917,.013513514,.005197505,.0020790021,0,0,0,289.96155,.0041580042,0,,
05081,.15909091,.020661157,,.0020661156,.1,0,,148.05,.020661157,.1,.0061983471,.33333334
05083,.19424461,.018585132,.0029976019,.0017985612,.25806451,.66666669,0,259.7742,.016187049,.51851851,.0011990408,.5
05085,.20838496,.028087568,.0047501032,.0012391574,.27205881,.33333334,.26086956,262.57721,.020859148,.22772278,.0014456837,.42857143
05087,.30185759,.015479876,.0030959751,,.40000001,,.5,191.7,.020123839,.15384616,.0015479876,1
05089,.19796954,.028764805,.0084602367,.0016920473,.47058824,0,.40000001,221.58824,.023688663,.35714287,.0033840947,.5
05091,.14232765,.027613048,.0061156414,.0040770941,.15436241,.22727273,.12121212,280.91275,.0077835433,.23809524,.002409192,.07692308
05093,.2008792,.019877676,.0078363912,.0013379204,.33653846,.2857143,.39024389,299.40778,.0087920493,.28260869,.0013379204,.2857143
05095,.17484009,.01705757,.0021321962,.0042643924,.125,0,0,203.75,.0063965884,.33333334,.0021321962,0
05097,.30134356,.026871402,.013435701,.0019193857,.42857143,0,.2857143,157.92857,.02303263,.66666669,,
05099,.13353115,.015825914,.002967359,.00098911964,.0625,0,0,196.65625,.013847675,.071428575,.002967359,0
05101,.30886075,.021518987,.0037974683,.0012658228,.29411766,0,0,311.47058,.10506329,.38554215,,
05103,.11760214,.030164184,.0057273768,.0022909509,.1392405,0,.13333334,306.54431,.009545628,.12,.0011454754,0
05105,.21825397,.034391534,.01058201,.0013227513,.15384616,0,.25,193.30769,.03042328,.39130434,.0026455026,.5
05107,.16734694,.052040815,.0010204081,.0010204081,.21568628,0,0,328.08823,.008163265,.25,.0010204081,0
05109,.20821114,.032258064,.0073313783,.0014662757,.45454547,0,.40000001,255.72728,.023460411,.375,.0029325513,.5
05111,.23706004,.010351967,.0010351967,.0010351967,.2,0,0,239.8,.011387164,.18181819,.0020703934,0
05113,.21440536,.027638191,.0075376886,.00083752093,.21212122,0,.22222222,259.21213,.010050251,.33333334,.0025125628,.33333334
05115,.17176765,.026129503,.0029148448,.0042681657,.27490041,.12195122,.39285713,263.50201,.010930669,.26666668,.0019779305,.15789473
05117,.20458554,.035273369,.0052910051,,.25,,0,217.425,.01058201,.33333334,.0052910051,0
05119,.23227389,.052169748,.01034297,.0072664153,.32744378,.17957166,.3125,271.58966,.018207937,.35042736,.0056144129,.47547975
05121,.201726,.035598706,.0075512407,.0032362461,.18181819,0,.42857143,383.86365,.016181231,.2,.0021574972,0
05123,.17084078,.044722721,.01431127,.0062611806,.34,.2857143,.375,201.02,.011627907,.30769232,.0026833632,.66666669
05125,.20726828,.036119137,.0053345188,.0060013337,.24307692,.18518518,.16666667,251.24307,.022671705,.2254902,.002889531,.26923078
05127,.11485148,.011881188,.0039603962,.0019801981,.16666667,0,0,293.66666,.011881188,.16666667,.0039603962,0
05129,.24137931,.031034483,.0068965517,,.55555558,,.5,359.05554,.044827588,.30769232,,
05131,.20242558,.036604188,.0059536933,.0043366412,.2811245,.15254237,.28395063,252.10986,.015876517,.22222222,.0037486218,.25490198
05133,.1457976,.044596914,.012006861,.0034305318,.30769232,0,.5714286,245.73077,.017152658,.30000001,,
05135,.24683544,.045207955,.0054249549,.0018083183,.30000001,.5,.5,356.91,.0081374319,.11111111,.0036166366,.75
05137,.24872231,.039182283,.0085178874,,.2173913,,.2,246.41304,.025553662,.26666668,.0034071549,0
05139,.16680446,.020256305,.0055808187,.0008267879,.19387755,0,.22222222,368.27319,.01302191,.25396827,.00062009093,0
05141,.30816832,.023514852,.004950495,.0012376237,.31578946,1,.75,240,.081683166,.25757575,,
05143,.25645986,.052174777,.0062986659,.0037940782,.31606463,.21568628,.31496063,212.38441,.019962307,.37515527,.0058027077,.36752138
05145,.25013137,.030478192,.0044666314,.0039411457,.35344827,.23333333,.32352942,244.65948,.011429322,.31034482,.0014450867,.27272728
05147,.24025974,.048701297,.025974026,,.33333334,,.125,170.06667,.0097402595,.33333334,.0032467532,1
05149,.20284136,.022099448,.0063141277,.00078926596,.10714286,1,.125,251.58928,.017363852,.27272728,.0015785319,0
06001,.20247795,.069975927,.011862233,.0063973563,.26476368,.14888628,.28661749,238.16455,.017612103,.29127041,.0096447831,.37143597
06003,.20995025,.0089552235,.0029850747,,.33333334,,0,141.44444,.090547264,.29670331,.0039800997,.25
06005,.25948244,.086139664,.0070896847,.0017724212,.30864197,.40000001,.25,190.48354,.0202056,.36842105,.036157392,.30392158
06007,.17539275,.048394639,.0072633228,.0047871904,.24218306,.12643678,.25757575,219.28546,.020964591,.25590551,.010537321,.26370758
06009,.20291263,.051941749,.010388349,.0028155339,.28037384,.1724138,.34579438,287.85046,.019029126,.34693879,.010194175,.31428573
06011,.11188369,.014854615,.0044247787,.00094816688,.27659574,0,.5,281.84042,.0069532236,.18181819,.0012642225,0
06013,.18590637,.065536611,.0091001568,.0067615383,.27340981,.17906787,.32320777,349.53809,.020295672,.29583219,.0061699729,.32706094
06015,.30556428,.019490726,.0037723987,.0025149323,.16129032,.125,0,234.93549,.021062559,.35820895,.0025149323,0
06017,.23680069,.058091287,.0094434107,.0036843612,.30972907,.14563107,.3598485,221.88016,.044319645,.29862791,.0095864935,.34328359
06019,.16747433,.043440554,.005913856,.005865071,.25904667,.13678373,.284143,252.30411,.013882114,.25458804,.0056916121,.29619047
06021,.11764706,.04467354,.0052557103,.0097028501,.16289593,.20833333,.11538462,260.1561,.0095007075,.23404256,.0034364262,.11764706
06023,.18667525,.052086685,.008260916,.0024139041,.26776519,.2,.27922079,213.6837,.01925759,.31754875,.0078854198,.2857143
06025,.13142812,.02776487,.0034464065,.0049179057,.14923291,.15748031,.19101124,257.93167,.0095260227,.23577236,.00464684,.13333334
06027,.12121537,.01968546,.0024606825,.0013908206,.36413044,.15384616,.17391305,250.69293,.02760244,.35271317,.0020327377,.31578946
06029,.13916521,.034719169,.0047194436,.0056468453,.21844085,.13746959,.2532751,257.15292,.013862937,.23191279,.005674324,.2433414
06031,.1205824,.03411033,.0039647277,.0069724522,.17935872,.13725491,.21551724,297.10132,.012065076,.15580736,.0031444391,.13043478
06033,.10092068,.01664306,.0028328612,.00035410764,.35460994,0,.41666666,238.96428,.0072001889,.27868852,.003895184,.33333334
06035,.14790419,.035329342,.0023952096,.0059880242,.15254237,.2,.5,221.50847,.013173653,.36363637,.0035928143,.16666667
06037,.22636025,.057615601,.0094344281,.0059622419,.27829233,.14897457,.2962051,257.57816,.024356173,.35258147,.0068128025,.36190683
06039,.17220122,.032878514,.005548249,.0045207958,.2375,.2,.22222222,249.70592,.02013809,.22857143,.0040276181,.29591838
06041,.2814202,.07331191,.013422666,.0046489369,.31209201,.2254902,.37181664,224.22287,.050933205,.43042505,.0088876737,.40512821
06043,.26881102,.012564618,.0015077542,.00021539345,.38857144,0,.33333334,182.42485,.061674327,.36786962,.0012205628,.52941179
06045,.20097168,.043930478,.0088271517,.0034213767,.30685359,.1,.31007752,182.03198,.014575065,.34741783,.010469412,.27450982
06047,.13767309,.039318264,.0051130312,.0051367027,.23479831,.13364056,.22685185,283.49097,.012309149,.18653846,.0053024027,.22767857
06049,.14206128,.022284122,,,.125,,,330.625,.013927577,.2,.016713092,.16666667
06051,.15399501,.030718375,.0050794161,.00056437956,.2992126,.14285715,.25396827,174.75789,.058695477,.26373628,.0088688219,.34545454
06053,.20970744,.053788725,.0094350716,.004614661,.28542805,.1507431,.30114228,217.17696,.027217682,.3088553,.0082299691,.30119047
06055,.28132355,.16146243,.022144202,.0032755374,.38083091,.14371258,.32063773,168.04837,.016789582,.3224299,.088125683,.30158025
06057,.033510417,.0085486937,.0016934997,.00020878763,.30800542,0,.32876712,205.91843,.0048021157,.34541062,.0010787362,.29032257
06059,.25606331,.064499766,.010002152,.0070931036,.29582682,.17121512,.31906152,250.68739,.020702908,.33378604,.0082242796,.40710059
06061,.20403376,.052010745,.0080320742,.0062320163,.2823807,.15754923,.3106961,244.79877,.030887347,.28167769,.0065183891,.3786611
06063,.16746412,.025518341,.0058479533,,.16666667,,.27272728,199.29167,.037214249,.27142859,.0042530568,.125
06065,.17238964,.041028664,.0053533949,.005948429,.25144562,.15857188,.29092208,243.64336,.021805804,.29086602,.0085524218,.27270693
06067,.17469724,.0556699,.0079839975,.0080964481,.25469792,.16203703,.27187365,247.91661,.016489359,.27216366,.006842453,.33266932
06069,.11457339,.031681277,.0059890635,.0032115267,.20547946,.16216215,.2173913,250.86986,.015710441,.29281768,.0059022652,.22058824
06071,.17659041,.041411176,.0051693819,.006665946,.24674998,.17025258,.27261761,260.92349,.017256215,.28270295,.0046060919,.27256319
06073,.2195228,.076607011,.011471864,.0067505832,.278514,.14344737,.32918409,232.93172,.025309946,.3275885,.013021452,.35812199
06075,.22497156,.076822706,.012096234,.0034243297,.28434908,.12192394,.29047921,219.30748,.023251479,.31656691,.010216811,.38452888
06077,.13844725,.039341997,.0056601665,.0065465304,.21500798,.14498934,.24290998,261.70578,.012618473,.19247788,.0064488212,.24025974
06079,.265398,.097690798,.012626566,.0052427263,.33490372,.19083969,.36608559,193.69705,.031216232,.37307692,.029395286,.34717494
06081,.19487691,.064100966,.009037408,.0091848187,.26375377,.14876543,.30614805,242.43411,.017530531,.34379044,.0064633912,.34824562
06083,.24521117,.077904604,.012242449,.0049259556,.32797557,.18277311,.32628909,202.52213,.025209302,.33333334,.018606866,.32536152
06085,.19302344,.066034399,.010110918,.0081840372,.25655937,.13566987,.28986502,237.5271,.017892459,.2783452,.0084153553,.34634414
06087,.24066569,.062693216,.010667778,.0033476958,.31987736,.11483254,.36186185,209.58182,.028062981,.36700913,.012750076,.34170854
06089,.243264,.039565384,.0059265764,.0075179716,.28016645,.25547445,.26851851,274.44992,.024255062,.35520363,.0053229434,.29896906
06091,.12664908,.018469658,,,.14285715,,,217.5,.02110818,.25,,
06093,.23067893,.039522599,.0062610055,.004695754,.34653464,.33333334,.34375,233.34825,.031696342,.34567901,.0054783798,.42857143
06095,.15706752,.036708031,.0060850661,.0060746642,.23122698,.16780822,.26837608,251.86177,.015436305,.26280323,.0037758616,.28925619
06097,.22682384,.10530907,.015780702,.0032210082,.35301614,.19097222,.32955351,174.30797,.020220773,.35785398,.04325993,.2918821
06099,.14761157,.038506832,.0055815894,.0058514685,.21599236,.197065,.23516484,256.82971,.02143085,.16199198,.0048578228,.23232323
06101,.13514699,.027906977,.0027204915,.0065818341,.21069182,.14666666,.19354838,254.56761,.010179903,.26724139,.0038613428,.20454545
06103,.16996047,.034410603,.0053475937,.0048825853,.25,.14285715,.56521738,284.09183,.011857707,.3137255,.0060451059,.1923077
06105,.19568567,.078582436,.030816641,.0030816642,.52941179,.5,.64999998,342.81372,.023112481,.26666668,.0077041602,.80000001
06107,.15659927,.041903887,.0086449273,.0036820988,.23471825,.16576087,.24074075,271.24023,.013647779,.23753665,.005433097,.26151013
06109,.21495774,.058523361,.018338382,.0035082125,.22343324,.090909094,.16521738,228.56319,.030457662,.29842931,.0068569607,.1627907
06111,.18676832,.047794044,.0073956065,.0058584604,.25271565,.11728931,.29043359,234.82849,.020176314,.30373362,.0066881119,.34018266
06113,.20045307,.069773465,.0099999998,.0063754045,.28061223,.19796954,.29126215,209.33733,.0202589,.2827476,.014174758,.369863
06115,.14695713,.048063625,.0051867221,.0038035961,.27338129,.22727273,.26666668,166.03777,.011583679,.2238806,.0048409407,.17857143
08001,.15269613,.036250815,.0043000216,.0061143772,.21671672,.14836796,.25738397,246.24995,.017526671,.27122152,.0047898977,.28787878
08003,.2487694,.031427488,.0049223779,.0011359333,.24096386,0,.23076923,243.94096,.029155623,.45454547,.0037864444,.5
08005,.17409334,.047841609,.006205189,.0052604885,.24090625,.13799623,.32371795,222.48439,.017312875,.23721999,.0088304607,.32432431
08007,.21136767,.059502665,.0062166965,.00088809949,.35820895,0,.42857143,261.88806,.089698046,.25742576,.0097690942,.36363637
08009,.086956523,.016304348,.0054347827,,0,,0,265,.021739131,.125,,
08011,.17004049,.020242915,,,.40000001,,,136.60001,.0080971662,1,.0080971662,0
08013,.27018619,.090444967,.011838095,.0078016561,.3270418,.057259712,.33557951,206.25528,.039119959,.38703099,.015810719,.45509586
08014,.22712436,.063477769,.010692178,.0041643218,.31382978,.13513513,.31578946,225.25551,.020934159,.32258064,.012380417,.30000001
08015,.28761482,.066202089,.0091859363,.00031675643,.37320575,0,.27586207,202.53622,.049097244,.42580646,.018688628,.50847459
08017,.063380279,.014084507,.0070422534,,0,,0,285,.02112676,0,,
08019,.21334466,.044198897,.0040373988,.0031874203,.27403846,.06666667,.10526316,205.96634,.084785379,.32581455,.0089247767,.26190478
08021,.40461215,.018867925,,,.33333334,,,279,.0083857439,.5,.004192872,0
08023,.24369748,.042016808,.0084033618,,.40000001,,0,76.800003,.042016808,.40000001,,
08025,.14814815,,,,,,,,.037037037,0,,
08027,.26172841,.0049382718,.0024691359,,1,,1,192.5,.029629629,.5,,
08029,.24869566,.03826087,.010434783,.0017391305,.31818181,0,.5,278.09091,.019130435,.27272728,.013913044,.125
08031,.19640775,.069088563,.0086714569,.0037434769,.2750701,.12039801,.29381442,218.70572,.016843783,.27200353,.015234647,.37995109
08033,.24347825,.043478262,.0086956518,,.80000001,,1,189.2,.060869563,.42857143,.0086956518,0
08035,.23234594,.0496745,.0076864753,.0050720279,.2863158,.2371134,.29931971,229.03224,.024262073,.28771552,.0064838296,.3548387
